month,year,시가,loss_profits_0,누적손익,고점대비하락폭,leverage,invest rate,행 레이블,평균 : 시가,합계 : loss_profits_0,행 레이블,평균 : 시가,합계 : loss_profits_0,,년,지수평균,손익,누적,고점대비하락폭,,최대평가손,수익률
5,2012,270.5,-0.449981689,2.155865804,0.182159001,-1.449981689,,,,,,,,,,,,,,,,
5,2012,268.9,-1.649993896,2.136022932,0.189686517,-3.099975586,,,,,,,,,,,,,,,,
5,2012,263.75,-4.850006104,2.077105069,0.212037372,-7.949981689,,,,,,,,,,,,,,,,
5,2012,264.6,1.450012207,2.094178923,0.2055603,-6.499969482,,,,,,,,,,,,,,,,
5,2012,264.25,-1.25,2.079319564,0.21119729,-7.749969482,,,,,,,,,,,,,,,,
5,2012,262,-1.049987793,2.066819983,0.215939083,-8.799957275,,,,,,,,,,,,,,,,
5,2012,260.9,-0.850006104,2.056719506,0.219770761,-9.649963379,,,,,,,,,,,,,,,,
5,2012,257.2,0.100006104,2.057919066,0.219315701,-9.549957275,,,,,,,,,,,,,,,,
5,2012,256.2,2,2.082016479,0.210174199,-7.549957275,,,,,,,,,,,,,,,,
5,2012,254.1,-1.900009155,2.058664352,0.219032972,-9.449966431,,,,,,,,,,,,,,,,
5,2012,246.95,1.25,2.074295028,0.213103378,-8.199966431,,,,,,,,,,,,,,,,
5,2012,243.9,-4.649993896,2.014974861,0.23560685,-12.84996033,,,,,,,,,,,,,,,,
5,2012,241.7,1.650009155,2.035608251,0.227779446,-11.19995117,,,,,,,,,,,,,,,,
5,2012,245.4,-3.75,1.988948527,0.245480101,-14.94995117,,,,,,,,,,,,,,,,
5,2012,243.9,-1.75,1.967542254,0.253600702,-16.69995117,,,,,,,,,,,,,,,,
5,2012,242.8,-0.950012207,1.955994545,0.257981397,-17.64996338,,,,,,,,,,,,,,,,
5,2012,244.15,-0.199996948,1.953591148,0.25889314,-17.84996033,,,,,,,,,,,,,,,,
5,2012,244.15,-0.649993896,1.945789659,0.261852683,-18.49995422,,,,,,,,,,,,,,,,
5,2012,244.5,-0.299987793,1.942208597,0.263211181,-18.79994202,,,,,,,,,,,,,,,,
5,2012,247.45,-1.300003052,1.92690322,0.269017371,-20.09994507,,,,,,,,,,,,,,,,
5,2012,244.6,-2.550003052,1.896770703,0.280448327,-22.64994812,-13.4575,,,,,,,,,,,,,,,
6,2012,245.1,1.5,1.914182918,0.273842896,1.5,,,,,,,,,,,,,,,,
6,2012,238.7,-7.849990845,1.819756955,0.309663968,-6.349990845,,,,,,,,,,,,,,,,
6,2012,242.4,2.050003052,1.842841777,0.300906598,-4.299987793,,,,,,,,,,,,,,,,
6,2012,242.4,-0.699996948,1.834859205,0.303934836,-4.999984741,,,,,,,,,,,,,,,,
6,2012,247.4,4.300003052,1.88269611,0.285787611,-0.699981689,,,,,,,,,,,,,,,,
6,2012,249.9,-0.699996948,1.874785657,0.28878849,-1.399978638,,,,,,,,,,,,,,,,
6,2012,251.9,-4.350006104,1.82622276,0.307211124,-5.749984741,,,,,,,,,,,,,,,,
6,2012,247.6,-4.5,1.776436801,0.326097736,-10.24998474,,,,,,,,,,,,,,,,
6,2012,251.7,-1.699996948,1.758439559,0.3329251,-11.94998169,,,,,,,,,,,,,,,,
6,2012,250.1,1,1.768985978,0.328924251,-10.94998169,,,,,,,,,,,,,,,,
6,2012,250.9,0,1.768985978,0.328924251,-10.94998169,,,,,,,,,,,,,,,,
6,2012,254.25,4.300003052,1.81386294,0.311899899,-6.649978638,,,,,,,,,,,,,,,,
6,2012,253.55,-1.5,1.79776674,0.318006092,-8.149978638,,,,,,,,,,,,,,,,
6,2012,256.55,-1.599990845,1.780948905,0.324386041,-9.749969482,,,,,,,,,,,,,,,,
6,2012,254.55,-1.050003052,1.769929448,0.32856634,-10.79997253,,,,,,,,,,,,,,,,
6,2012,250.05,-3.700012207,1.730644742,0.343469236,-14.49998474,,,,,,,,,,,,,,,,
6,2012,245.05,0.950012207,1.740708812,0.339651368,-13.54997253,,,,,,,,,,,,,,,,
6,2012,241.65,-0.800003052,1.732064664,0.34293058,-14.34997559,,,,,,,,,,,,,,,,
6,2012,240.95,-0.300003052,1.728829814,0.34415774,-14.64997864,,,,,,,,,,,,,,,,
6,2012,242.05,0.5,1.734186651,0.342125591,-14.14997864,,,,,,,,,,,,,,,,
6,2012,240,1.949996948,1.755322017,0.334107759,-12.19998169,-12.3725,,,,,,,,,,,,,,,
7,2012,248.55,1.799987793,1.774389961,0.326874217,1.799987793,,,,,,,,,,,,,,,,
7,2012,247.45,0.699996948,1.781919164,0.324017967,2.499984741,,,,,,,,,,,,,,,,
7,2012,249.7,1.100006104,1.793694026,0.319551101,3.599990845,,,,,,,,,,,,,,,,
7,2012,248.85,-0.600006104,1.78720682,0.322012062,2.999984741,,,,,,,,,,,,,,,,
7,2012,249.9,-0.399993896,1.782915873,0.323639859,2.599990845,,,,,,,,,,,,,,,,
7,2012,244.1,2.449996948,1.809758182,0.313457064,5.049987793,,,,,,,,,,,,,,,,
7,2012,244.3,0.799987793,1.818647567,0.310084821,5.849975586,,,,,,,,,,,,,,,,
7,2012,242.05,-1,1.807377287,0.314360271,4.849975586,,,,,,,,,,,,,,,,
7,2012,242.5,0.550003052,1.81352613,0.31202767,5.399978638,,,,,,,,,,,,,,,,
7,2012,237.85,0.599990845,1.820388222,0.309424493,5.999969482,,,,,,,,,,,,,,,,
7,2012,240.9,-1.149993896,1.807353133,0.314369434,4.849975586,,,,,,,,,,,,,,,,
7,2012,239.85,-1.25,1.793224356,0.319729273,3.599975586,,,,,,,,,,,,,,,,
7,2012,242.1,0.149993896,1.794890854,0.319097077,3.749969482,,,,,,,,,,,,,,,,
7,2012,241.65,-3.300003052,1.758123968,0.333044822,0.449966431,,,,,,,,,,,,,,,,
7,2012,242.3,0.300003052,1.761389192,0.331806139,0.749969482,,,,,,,,,,,,,,,,
7,2012,238.55,3.700012207,1.802369038,0.316260181,4.449981689,,,,,,,,,,,,,,,,
7,2012,236.8,0.150009155,1.804081698,0.315610473,4.599990845,,,,,,,,,,,,,,,,
7,2012,233.4,-4.449996948,1.752486852,0.335183297,0.149993896,,,,,,,,,,,,,,,,
7,2012,235.35,0.199996948,1.754720708,0.334335869,0.349990845,,,,,,,,,,,,,,,,
7,2012,241.55,-4.549987793,1.705141173,0.353144172,-4.199996948,,,,,,,,,,,,,,,,
7,2012,246,-2.400009155,1.680187792,0.362610391,-6.600006104,,,,,,,,,,,,,,,,
7,2012,246.3,-0.75,1.672513365,0.365521732,-7.350006104,,,,,,,,,,,,,,,,
8,2012,249.85,-1.650009155,1.65594545,0.371806873,-1.650009155,,,,,,,,,,,,,,,,
8,2012,252.55,0.599990845,1.661846572,0.369568246,-1.050018311,,,,,,,,,,,,,,,,
8,2012,246.85,-3.25,1.629027037,0.382018539,-4.300018311,,,,,,,,,,,,,,,,
8,2012,251.7,4.600006104,1.673684572,0.365077428,0.299987793,,,,,,,,,,,,,,,,
8,2012,252.15,-0.399993896,1.66970204,0.366588226,-0.100006104,,,,,,,,,,,,,,,,
8,2012,253.35,0.800003052,1.677610665,0.36358804,0.699996948,,,,,,,,,,,,,,,,
8,2012,255.5,0.400009155,1.68155035,0.362093496,1.100006104,,,,,,,,,,,,,,,,
8,2012,260.4,-0.850006104,1.673316893,0.365216909,0.25,,,,,,,,,,,,,,,,
8,2012,260.85,0.399993896,1.677165752,0.363756821,0.649993896,,,,,,,,,,,,,,,,
8,2012,260.4,0.799987793,1.684894508,0.360824869,1.449981689,,,,,,,,,,,,,,,,
8,2012,260.4,-1.649993896,1.668880305,0.366899956,-0.200012207,,,,,,,,,,,,,,,,
8,2012,262.05,0,1.668880305,0.366899956,-0.200012207,,,,,,,,,,,,,,,,
8,2012,263.15,-0.850006104,1.660794279,0.36996744,-1.050018311,,,,,,,,,,,,,,,,
8,2012,260.8,-0.450012207,1.656495711,0.371598128,-1.500030518,,,,,,,,,,,,,,,,
8,2012,261.85,-1.400024414,1.643210618,0.37663791,-2.900054932,,,,,,,,,,,,,,,,
8,2012,259.55,0.550018311,1.648433866,0.374656439,-2.350036621,,,,,,,,,,,,,,,,
8,2012,258.65,-1.050003052,1.638396012,0.378464361,-3.400039673,,,,,,,,,,,,,,,,
8,2012,256.55,3,1.6671342,0.367562352,-0.400039673,,,,,,,,,,,,,,,,
8,2012,253.1,2.800003052,1.694799041,0.357067524,2.399963379,,,,,,,,,,,,,,,,
8,2012,255.25,-0.399993896,1.690815245,0.358578801,1.999969482,,,,,,,,,,,,,,,,
8,2012,255.05,0.449996948,1.695290024,0.356881266,2.449966431,,,,,,,,,,,,,,,,
8,2012,254.85,-1,1.685311861,0.360666544,1.449966431,,,,,,,,,,,,,,,,
8,2012,251,-0.549987793,1.679772612,0.362767892,0.899978638,,,,,,,,,,,,,,,,
9,2012,251.4,-0.25,1.677266985,0.363718417,-0.25,,,,,,,,,,,,,,,,
9,2012,252,0.199996948,1.6792637,0.362960951,-0.050003052,,,,,,,,,,,,,,,,
9,2012,249.75,-2,1.659092365,0.370613072,-2.050003052,,,,,,,,,,,,,,,,
9,2012,247.4,1,1.669151534,0.366797063,-1.050003052,,,,,,,,,,,,,,,,
9,2012,252.7,5.400009155,1.722654306,0.346500457,4.350006104,,,,,,,,,,,,,,,,
9,2012,256.05,0.799987793,1.730727548,0.343437823,5.149993896,,,,,,,,,,,,,,,,
9,2012,253.65,-1.050003052,1.719980835,0.347514655,4.099990845,,,,,,,,,,,,,,,,
9,2012,255.35,1.5,1.735136334,0.341765322,5.599990845,,,,,,,,,,,,,,,,
9,2012,257.55,0.450012207,1.73968399,0.340040141,6.050003052,,,,,,,,,,,,,,,,
9,2012,263.9,6.25,1.801485951,0.316595186,12.30000305,,,,,,,,,,,,,,,,
9,2012,265.4,-0.100006104,1.800467717,0.316981459,12.19999695,,,,,,,,,,,,,,,,
9,2012,264.8,-0.050018311,1.799957579,0.317174983,12.14997864,,,,,,,,,,,,,,,,
9,2012,264.6,0.5,1.805059499,0.315239538,12.64997864,,,,,,,,,,,,,,,,
9,2012,263.75,-2.149993896,1.782988218,0.323612415,10.49998474,,,,,,,,,,,,,,,,
9,2012,264.95,-1.699981689,1.765828109,0.330122208,8.800003052,,,,,,,,,,,,,,,,
9,2012,263.2,-0.75,1.758280401,0.332985478,8.050003052,,,,,,,,,,,,,,,,
9,2012,262.95,1.350006104,1.771821127,0.32784872,9.400009155,,,,,,,,,,,,,,,,
9,2012,260.6,-2.849975586,1.742755623,0.338874898,6.550033569,,,,,,,,,,,,,,,,
9,2012,259.5,1.75,1.760384654,0.332187216,8.300033569,,,,,,,,,,,,,,,,
9,2012,263.55,-0.399993896,1.75637701,0.333707541,7.900039673,,,,,,,,,,,,,,,,
10,2012,263.55,0.449981689,1.760875231,0.332001113,0.449981689,,,,,,,,,,,,,,,,
10,2012,262.7,-0.400024414,1.756853192,0.333526898,0.049957275,,,,,,,,,,,,,,,,
10,2012,262.7,0.099975586,1.757856099,0.333146439,0.149932861,,,,,,,,,,,,,,,,
10,2012,263.2,0.599975586,1.76386676,0.330866258,0.749908447,,,,,,,,,,,,,,,,
10,2012,263.95,1.199981689,1.775895219,0.326303188,1.949890137,,,,,,,,,,,,,,,,
10,2012,262.4,-0.600006104,1.769804053,0.328613909,1.349884033,,,,,,,,,,,,,,,,
10,2012,260.7,-0.350006104,1.766239944,0.329965976,0.99987793,,,,,,,,,,,,,,,,
10,2012,257.9,-3,1.735421488,0.341657148,-2.00012207,,,,,,,,,,,,,,,,
10,2012,253.1,-2.5,1.709709001,0.351411338,-4.50012207,,,,,,,,,,,,,,,,
10,2012,253.55,-0.399993896,1.705663212,0.352946133,-4.900115967,,,,,,,,,,,,,,,,
10,2012,251.5,-0.799987793,1.697524983,0.356033421,-5.70010376,,,,,,,,,,,,,,,,
10,2012,254.05,2.049987793,1.718071561,0.348238949,-3.650115967,,,,,,,,,,,,,,,,
10,2012,255.4,1.399993896,1.732198165,0.342879935,-2.25012207,,,,,,,,,,,,,,,,
10,2012,257.05,-0.849990845,1.723606339,0.346139297,-3.100112915,,,,,,,,,,,,,,,,
10,2012,256.9,0.600006104,1.729644725,0.343848598,-2.500106812,,,,,,,,,,,,,,,,
10,2012,250.05,-4.600006104,1.681916013,0.36195478,-7.100112915,,,,,,,,,,,,,,,,
10,2012,254.35,-0.100006104,1.680924062,0.362331082,-7.200119019,,,,,,,,,,,,,,,,
10,2012,249.75,1.849990845,1.699600903,0.355245907,-5.350128174,,,,,,,,,,,,,,,,
10,2012,248.45,-0.899993896,1.690365864,0.358749277,-6.25012207,,,,,,,,,,,,,,,,
10,2012,250.3,-1.600006104,1.674157739,0.364897929,-7.850128174,,,,,,,,,,,,,,,,
10,2012,248.05,1.25,1.68681263,0.360097218,-6.600128174,,,,,,,,,,,,,,,,
10,2012,247.8,0,1.68681263,0.360097218,-6.600128174,,,,,,,,,,,,,,,,
10,2012,250.2,-1.650009155,1.670126442,0.366427226,-8.250137329,,,,,,,,,,,,,,,,
11,2012,247.95,-1.5,1.654971029,0.372176526,-1.5,,,,,,,,,,,,,,,,
11,2012,250.55,2.899993896,1.683704251,0.3612764,1.399993896,,,,,,,,,,,,,,,,
11,2012,248.85,1.75,1.701464845,0.35453881,3.149993896,,,,,,,,,,,,,,,,
11,2012,249.35,-0.199996948,1.699417796,0.35531537,2.949996948,,,,,,,,,,,,,,,,
11,2012,252.25,-0.450012207,1.694870172,0.35704054,2.499984741,,,,,,,,,,,,,,,,
11,2012,249.9,3.050003052,1.725898739,0.345269661,5.549987793,,,,,,,,,,,,,,,,
11,2012,246.05,-2.300003052,1.701698948,0.354450001,3.249984741,,,,,,,,,,,,,,,,
11,2012,247,1.199996948,1.714099961,0.3497456,4.449981689,,,,,,,,,,,,,,,,
11,2012,248,-0.149993896,1.712544893,0.350335525,4.299987793,,,,,,,,,,,,,,,,
11,2012,246.3,0,1.712544893,0.350335525,4.299987793,,,,,,,,,,,,,,,,
11,2012,244,-3.199996948,1.678855518,0.363115797,1.099990845,,,,,,,,,,,,,,,,
11,2012,242.9,-0.399993896,1.674708552,0.364688974,0.699996948,,,,,,,,,,,,,,,,
11,2012,243.65,1.100006104,1.686049756,0.360386619,1.800003052,,,,,,,,,,,,,,,,
11,2012,247.65,-2.25,1.663072095,0.369103336,-0.449996948,,,,,,,,,,,,,,,,
11,2012,247.9,-0.699996948,1.656028052,0.371775537,-1.149993896,,,,,,,,,,,,,,,,
11,2012,247.9,1.850006104,1.674565741,0.364743151,0.700012207,,,,,,,,,,,,,,,,
11,2012,248.8,0.050003052,1.675070565,0.364551643,0.750015259,,,,,,,,,,,,,,,,
11,2012,251.3,-0.5,1.670071349,0.366448126,0.250015259,,,,,,,,,,,,,,,,
11,2012,251.4,1,1.680035975,0.362667984,1.250015259,,,,,,,,,,,,,,,,
11,2012,251.4,-1.25,1.667505874,0.367421355,1.52588E-05,,,,,,,,,,,,,,,,
11,2012,252.25,1,1.677421667,0.363659738,1.000015259,,,,,,,,,,,,,,,,
11,2012,253.65,0.449996948,1.681885503,0.361966354,1.450012207,,,,,,,,,,,,,,,,
12,2012,254.75,-0.400009155,1.677924151,0.363469117,-0.400009155,,,,,,,,,,,,,,,,
12,2012,253.9,-1,1.668011247,0.367229638,-1.400009155,,,,,,,,,,,,,,,,
12,2012,253.9,0.100006104,1.668996741,0.366855785,-1.300003052,,,,,,,,,,,,,,,,
12,2012,255.9,0.199996948,1.670953331,0.366113541,-1.100006104,,,,,,,,,,,,,,,,
12,2012,256.8,-0.349990845,1.667537336,0.36740942,-1.449996948,,,,,,,,,,,,,,,,
12,2012,258.7,-0.449981689,1.663186575,0.369059908,-1.899978638,,,,,,,,,,,,,,,,
12,2012,258.55,0.5,1.668011135,0.367229681,-1.399978638,,,,,,,,,,,,,,,,
12,2012,260.05,1.049987793,1.678113373,0.363397335,-0.349990845,,,,,,,,,,,,,,,,
12,2012,260.85,-0.049987793,1.677630997,0.363580327,-0.399978638,,,,,,,,,,,,,,,,
12,2012,263.15,-0.649993896,1.671415246,0.365938311,-1.049972534,,,,,,,,,,,,,,,,
12,2012,264.55,-0.5,1.666676779,0.367735877,-1.549972534,,,,,,,,,,,,,,,,
12,2012,263.85,1,1.676151917,0.364141425,-0.549972534,,,,,,,,,,,,,,,,
12,2012,263.85,0.399993896,1.679963461,0.362695493,-0.149978638,,,,,,,,,,,,,,,,
12,2012,264.7,-0.449981689,1.675679633,0.364320589,-0.599960327,,,,,,,,,,,,,,,,
12,2012,265.5,-1.800018311,1.65863865,0.370785191,-2.399978638,,,,,,,,,,,,,,,,
12,2012,263.05,0.549987793,1.663840499,0.368811837,-1.849990845,,,,,,,,,,,,,,,,
12,2012,263.05,0.149993896,1.665263608,0.368271972,-1.699996948,,,,,,,,,,,,,,,,
12,2012,264.25,-1.050018311,1.655338023,0.372037304,-2.750015259,,,,,,,,,,,,,,,,
12,2012,262.85,0.299987793,1.658171852,0.370962274,-2.450027466,,,,,,,,,,,,,,,,
12,2012,264,0.100006104,1.659114052,0.370604844,-2.350021362,,,,,,,,,,,,,,,,
12,2012,264,1.649993896,1.674668189,0.364704287,-0.700027466,,,,,,,,,,,,,,,,
1,2013,264,-1.649993896,1.658968233,0.370660162,-1.649993896,,,,,,,,,,,,,,,,
1,2013,267.35,1.700012207,1.674791683,0.364657438,0.050018311,,,,,,,,,,,,,,,,
1,2013,272.55,-1.799987793,1.658200573,0.370951378,-1.749969482,,,,,,,,,,,,,,,,
1,2013,269.4,0.049987793,1.658662098,0.370776296,-1.699981689,,,,,,,,,,,,,,,,
1,2013,267.65,0,1.658662098,0.370776296,-1.699981689,,,,,,,,,,,,,,,,
1,2013,267.1,0.649993896,1.664716685,0.368479451,-1.049987793,,,,,,,,,,,,,,,,
1,2013,265.45,0.5,1.669420161,0.366695158,-0.549987793,,,,,,,,,,,,,,,,
1,2013,263.95,0.049987793,1.669894402,0.366515252,-0.5,,,,,,,,,,,,,,,,
1,2013,268,2.25,1.690923856,0.358537599,1.75,,,,,,,,,,,,,,,,
1,2013,263.65,0.649993896,1.697176976,0.356165439,2.399993896,,,,,,,,,,,,,,,,
1,2013,265.25,-0.699981689,1.690458827,0.358714011,1.700012207,,,,,,,,,,,,,,,,
1,2013,263.55,-0.600006104,1.684686,0.360903968,1.100006104,,,,,,,,,,,,,,,,
1,2013,262.55,1.549987793,1.699604545,0.355244526,2.649993896,,,,,,,,,,,,,,,,
1,2013,263.55,-2.049987793,1.679774332,0.36276724,0.600006104,,,,,,,,,,,,,,,,
1,2013,262.35,-0.150024414,1.678333467,0.363313841,0.449981689,,,,,,,,,,,,,,,,
1,2013,262.75,-0.200012207,1.67641708,0.364040834,0.249969482,,,,,,,,,,,,,,,,
1,2013,264.65,-0.350006104,1.673091426,0.365302441,-0.100036621,,,,,,,,,,,,,,,,
1,2013,260.6,-0.75,1.665868756,0.368042406,-0.850036621,,,,,,,,,,,,,,,,
1,2013,259.2,0,1.665868756,0.368042406,-0.850036621,,,,,,,,,,,,,,,,
1,2013,255.25,-0.699996948,1.659016045,0.370642024,-1.550033569,,,,,,,,,,,,,,,,
1,2013,256.05,0.299987793,1.661931596,0.369535992,-1.250045776,,,,,,,,,,,,,,,,
1,2013,258.35,0.899993896,1.670615909,0.366241544,-0.35005188,,,,,,,,,,,,,,,,
1,2013,257.65,1,1.680341987,0.362551896,0.64994812,,,,,,,,,,,,,,,,
2,2013,258.55,0.699996948,1.687166011,0.359963161,0.699996948,,,,,,,,,,,,,,,,
2,2013,258.65,1.050003052,1.697439717,0.356065767,1.75,,,,,,,,,,,,,,,,
2,2013,254.55,2,1.7174449,0.348476677,3.75,,,,,,,,,,,,,,,,
2,2013,255.2,0.850006104,1.726025456,0.34522159,4.600006104,,,,,,,,,,,,,,,,
2,2013,254.45,-0.400009155,1.721955348,0.346765611,4.199996948,,,,,,,,,,,,,,,,
2,2013,253.55,-0.350006104,1.718389809,0.34811822,3.849990845,,,,,,,,,,,,,,,,
2,2013,253.55,3.900009155,1.758037232,0.333077726,7.75,,,,,,,,,,,,,,,,
2,2013,257.55,-0.099990845,1.757013425,0.333466113,7.650009155,,,,,,,,,,,,,,,,
2,2013,257.55,0.799987793,1.765199734,0.330360586,8.449996948,,,,,,,,,,,,,,,,
2,2013,261.55,-0.149993896,1.763681272,0.330936624,8.300003052,,,,,,,,,,,,,,,,
2,2013,262.3,0.050018311,1.76418575,0.330745247,8.350021362,,,,,,,,,,,,,,,,
2,2013,261.4,0.75,1.771778363,0.327864943,9.100021362,,,,,,,,,,,,,,,,
2,2013,262.05,0.199981689,1.773806544,0.32709554,9.300003052,,,,,,,,,,,,,,,,
2,2013,264,-1.100006104,1.762720191,0.331301216,8.199996948,,,,,,,,,,,,,,,,
2,2013,267.5,0.899993896,1.771616102,0.327926497,9.099990845,,,,,,,,,,,,,,,,
2,2013,266.75,-0.649993896,1.765140715,0.330382975,8.449996948,,,,,,,,,,,,,,,,
2,2013,267.95,-0.200012207,1.763164322,0.331132732,8.249984741,,,,,,,,,,,,,,,,
2,2013,264.65,2.299987793,1.786148961,0.322413368,10.54997253,,,,,,,,,,,,,,,,
2,2013,266.25,-0.399993896,1.782123898,0.3239403,10.14997864,,,,,,,,,,,,,,,,
2,2013,267.55,-1.850006104,1.763639838,0.330952342,8.299972534,,,,,,,,,,,,,,,,
3,2013,267.55,1.100006104,1.774516391,0.326826255,1.100006104,,,,,,,,,,,,,,,,
3,2013,268.4,-0.25,1.772037093,0.327766792,0.850006104,,,,,,,,,,,,,,,,
3,2013,267.45,1.149993896,1.783466324,0.323431042,2,,,,,,,,,,,,,,,,
3,2013,269.45,-2.399993896,1.759638295,0.332470352,-0.399993896,,,,,,,,,,,,,,,,
3,2013,266.55,0.5,1.764589444,0.330592104,0.100006104,,,,,,,,,,,,,,,,
3,2013,264.45,0,1.764589444,0.330592104,0.100006104,,,,,,,,,,,,,,,,
3,2013,264.05,0.5,1.769601533,0.328690737,0.600006104,,,,,,,,,,,,,,,,
3,2013,264.95,-0.699981689,1.762588764,0.331351074,-0.099975586,,,,,,,,,,,,,,,,
3,2013,262,0,1.762588764,0.331351074,-0.099975586,,,,,,,,,,,,,,,,
3,2013,262.3,-0.149993896,1.761076883,0.331924615,-0.249969482,,,,,,,,,,,,,,,,
3,2013,263.45,0.849975586,1.769599596,0.328691471,0.600006104,,,,,,,,,,,,,,,,
3,2013,257.7,-2.749984741,1.741273799,0.339437037,-2.149978638,,,,,,,,,,,,,,,,
3,2013,258.15,0.800003052,1.749368072,0.336366425,-1.349975586,,,,,,,,,,,,,,,,
3,2013,256.35,-1,1.739131863,0.340249594,-2.349975586,,,,,,,,,,,,,,,,
3,2013,256.65,1.100006104,1.750312784,0.336008042,-1.249969482,,,,,,,,,,,,,,,,
3,2013,253.65,0.25,1.752900473,0.335026387,-0.999969482,,,,,,,,,,,,,,,,
3,2013,255.9,2.550003052,1.779101537,0.325086851,1.550033569,,,,,,,,,,,,,,,,
3,2013,257.95,-0.650009155,1.772376791,0.327637925,0.900024414,,,,,,,,,,,,,,,,
3,2013,259.3,0.449981689,1.776990388,0.325887729,1.350006104,,,,,,,,,,,,,,,,
3,2013,260.35,-0.599975586,1.770847786,0.328217963,0.750030518,,,,,,,,,,,,,,,,
3,2013,262.35,-1.400024414,1.756672657,0.333595386,-0.649993896,,,,,,,,,,,,,,,,
4,2013,262.75,-0.800018311,1.74864961,0.336638978,-0.800018311,,,,,,,,,,,,,,,,
4,2013,261.45,-0.25,1.746141507,0.337590442,-1.050018311,,,,,,,,,,,,,,,,
4,2013,259.9,0.649993896,1.752691996,0.335105474,-0.400024414,,,,,,,,,,,,,,,,
4,2013,256.3,2.75,1.780900558,0.324404382,2.349975586,,,,,,,,,,,,,,,,
4,2013,252.6,-1.699996948,1.762922378,0.331224515,0.649978638,,,,,,,,,,,,,,,,
4,2013,251.15,0.350006104,1.766607627,0.329826493,0.999984741,,,,,,,,,,,,,,,,
4,2013,250.55,-0.300003052,1.763434682,0.33103017,0.699981689,,,,,,,,,,,,,,,,
4,2013,252.05,1.649993896,1.78075063,0.324461258,2.349975586,,,,,,,,,,,,,,,,
4,2013,253.95,1.350006104,1.794950418,0.31907448,3.699981689,,,,,,,,,,,,,,,,
4,2013,254.3,0.349990845,1.79865598,0.317668753,4.049972534,,,,,,,,,,,,,,,,
4,2013,248.25,-0.099990845,1.797569278,0.318081,3.949981689,,,,,,,,,,,,,,,,
4,2013,246.85,-2.400009155,1.771353868,0.328025978,1.549972534,,,,,,,,,,,,,,,,
4,2013,250.45,0.25,1.774006124,0.327019828,1.799972534,,,,,,,,,,,,,,,,
4,2013,247.6,-1.800003052,1.754661114,0.334358477,-3.05176E-05,,,,,,,,,,,,,,,,
4,2013,245.55,0.349990845,1.758412582,0.332935334,0.349960327,,,,,,,,,,,,,,,,
4,2013,245.7,-0.800003052,1.749824453,0.336193294,-0.450042725,,,,,,,,,,,,,,,,
4,2013,248.55,-0.5,1.744544355,0.338196331,-0.950042725,,,,,,,,,,,,,,,,
4,2013,249.25,1.5,1.760292499,0.332222176,0.549957275,,,,,,,,,,,,,,,,
4,2013,250.45,0.199996948,1.762401022,0.331422295,0.749954224,,,,,,,,,,,,,,,,
4,2013,251.5,-0.25,1.759773188,0.33241918,0.499954224,,,,,,,,,,,,,,,,
4,2013,251.1,-0.350006104,1.756093789,0.333814983,0.14994812,,,,,,,,,,,,,,,,
4,2013,251.35,0.75,1.763953767,0.330833251,0.89994812,,,,,,,,,,,,,,,,
5,2013,251.35,2.850006104,1.793955432,0.319451934,2.850006104,,,,,,,,,,,,,,,,
5,2013,253.3,0.900009155,1.803516682,0.315824816,3.750015259,,,,,,,,,,,,,,,,
5,2013,254.05,1.299987793,1.817359723,0.310573373,5.050003052,,,,,,,,,,,,,,,,
5,2013,255.3,1.949996948,1.838181379,0.302674549,7,,,,,,,,,,,,,,,,
5,2013,252.65,-0.050003052,1.837635675,0.302881565,6.949996948,,,,,,,,,,,,,,,,
5,2013,252.9,-0.75,1.829461139,0.305982625,6.199996948,,,,,,,,,,,,,,,,
5,2013,252.4,-0.199996948,1.827286694,0.306807515,6,,,,,,,,,,,,,,,,
5,2013,255.55,0.300003052,1.83050441,0.305586854,6.300003052,,,,,,,,,,,,,,,,
5,2013,249,-0.849990845,1.821131447,0.309142546,5.450012207,,,,,,,,,,,,,,,,
5,2013,251.1,-0.050003052,1.820587467,0.309348908,5.400009155,,,,,,,,,,,,,,,,
5,2013,254.15,0.25,1.823273756,0.308329847,5.650009155,,,,,,,,,,,,,,,,
5,2013,254.65,-1.050003052,1.811996849,0.312607812,4.600006104,,,,,,,,,,,,,,,,
5,2013,254.65,1.75,1.830675394,0.30552199,6.350006104,,,,,,,,,,,,,,,,
5,2013,257.15,0.75,1.838684377,0.302483733,7.100006104,,,,,,,,,,,,,,,,
5,2013,257.35,0.899993896,1.848329635,0.298824745,8,,,,,,,,,,,,,,,,
5,2013,257.35,1.199996948,1.861257495,0.293920482,9.199996948,,,,,,,,,,,,,,,,
5,2013,256.15,1,1.872156914,0.28978572,10.19999695,,,,,,,,,,,,,,,,
5,2013,255.6,-1.399993896,1.85677541,0.295620788,8.800003052,,,,,,,,,,,,,,,,
5,2013,254.05,0.800003052,1.865545885,0.292293655,9.600006104,,,,,,,,,,,,,,,,
5,2013,256.15,-0.399993896,1.861176139,0.293951345,9.200012207,,,,,,,,,,,,,,,,
5,2013,257.3,-0.549987793,1.855208645,0.29621515,8.650024414,,,,,,,,,,,,,,,,
5,2013,258.55,0.050018311,1.855746999,0.296010922,8.700042725,,,,,,,,,,,,,,,,
5,2013,259.6,-0.700012207,1.848240958,0.298858385,8.000030518,,,,,,,,,,,,,,,,
