date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2010-12-09,2010-12-10,268.4,269.95,269.0598307,1.55,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.530330086
2010-12-10,2010-12-13,270.1,270.8999817,270.8857371,0.799981689,"tf.Tensor(1.0, shape=(), dtype=float32)",0.671751442
2010-12-13,2010-12-14,271.2,271.65,271.290041,0.45,"tf.Tensor(1.0, shape=(), dtype=float32)",0.530330086
2010-12-14,2010-12-15,271.65,272.3500122,272.2037595,0.700012207,"tf.Tensor(1.0, shape=(), dtype=float32)",0.494974747
2010-12-15,2010-12-16,271.7,271.85,272.6347148,0.15,"tf.Tensor(1.0, shape=(), dtype=float32)",0.353553391
2010-12-16,2010-12-17,272.65,274.2000061,272.5972747,-1.550006104,"tf.Tensor(1.0, shape=(), dtype=float32)",1.661700936
2010-12-17,2010-12-20,272.95,273.8499939,274.3296207,0.899993896,"tf.Tensor(1.0, shape=(), dtype=float32)",0.247487373
2010-12-20,2010-12-21,275.25,276.35,274.924617,-1.1,"tf.Tensor(1.0, shape=(), dtype=float32)",1.767766953
2010-12-21,2010-12-22,276.25,276.6,277.1450413,0.35,"tf.Tensor(1.0, shape=(), dtype=float32)",0.176776695
2010-12-22,2010-12-23,276.75,276.85,276.9181838,0.1,"tf.Tensor(1.0, shape=(), dtype=float32)",0.176776695
2010-12-23,2010-12-24,276.5,275.1,278.5538872,-1.4,"tf.Tensor(1.0, shape=(), dtype=float32)",1.237436867
2010-12-24,2010-12-27,274.5,274.9500061,275.5624436,0.450006104,"tf.Tensor(1.0, shape=(), dtype=float32)",0.106066017
2010-12-27,2010-12-28,275.55,276.8999817,278.1357669,1.349981689,"tf.Tensor(1.0, shape=(), dtype=float32)",1.378858223
2010-12-28,2010-12-29,276.9,279.9,277.9662595,3,"tf.Tensor(1.0, shape=(), dtype=float32)",2.121320344
2010-12-29,2010-12-30,280.35,281.9500183,279.5993719,-1.600018311,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.449568901
2010-12-30,2010-12-31,280.35,281.95,281.033126,1.6,"tf.Tensor(-1.0, shape=(), dtype=float32)",0
2010-12-31,2011-01-03,282.4,283.2,281.4160271,-0.8,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.883883476
2011-01-03,2011-01-04,282.9,284.6499817,283.52113,1.749981689,"tf.Tensor(1.0, shape=(), dtype=float32)",1.025304833
2011-01-04,2011-01-05,284.3,284.6000122,284.7608686,0.300012207,"tf.Tensor(1.0, shape=(), dtype=float32)",0.035355339
2011-01-05,2011-01-06,285.4,283.9500061,284.7690213,1.449993896,"tf.Tensor(1.0, shape=(), dtype=float32)",0.459619408
2011-01-06,2011-01-07,282.95,285.2,284.0003102,2.25,"tf.Tensor(1.0, shape=(), dtype=float32)",0.883883476
2011-01-07,2011-01-10,283.95,283.2999756,284.2624269,-0.650024414,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.343502884
2011-01-10,2011-01-11,283.1,283.9500244,283.3276221,0.850024414,"tf.Tensor(1.0, shape=(), dtype=float32)",0.459619408
2011-01-11,2011-01-12,284,284.45,283.4058058,-0.45,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.353553391
2011-01-12,2011-01-13,284.45,283.2999756,286.4136235,-1.150024414,"tf.Tensor(1.0, shape=(), dtype=float32)",0.813172798
2011-01-13,2011-01-14,284,285.9500244,284.2023543,1.950024414,"tf.Tensor(1.0, shape=(), dtype=float32)",1.87383297
2011-01-14,2011-01-17,286.5,285.6499817,286.4062743,0.850018311,"tf.Tensor(1.0, shape=(), dtype=float32)",0.212132034
2011-01-17,2011-01-18,284.95,284.2999939,285.4423429,-0.650006104,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.954594155
2011-01-18,2011-01-19,285.8,287.7000244,285.852106,1.900024414,"tf.Tensor(1.0, shape=(), dtype=float32)",2.404163056
2011-01-19,2011-01-20,286.45,286.1499817,286.3541371,0.300018311,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.096015511
2011-01-20,2011-01-21,285.9,280.5000061,285.6036545,5.399993896,"tf.Tensor(-1.0, shape=(), dtype=float32)",3.995153314
2011-01-21,2011-01-24,279.95,282.4500122,282.6950829,2.500012207,"tf.Tensor(1.0, shape=(), dtype=float32)",1.378858223
2011-01-24,2011-01-25,283.7,284.2499878,283.5030998,-0.549987793,"tf.Tensor(1.0, shape=(), dtype=float32)",1.272792206
2011-01-25,2011-01-26,284,286.8500061,283.8295239,-2.850006104,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.838477631
2011-01-26,2011-01-27,287.65,287.35,286.3175212,0.3,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.353553391
2011-01-27,2011-01-28,287.3,286.7499939,286.0254987,0.550006104,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.424264069
2011-01-28,2011-01-31,283,282.1000061,283.7872143,-0.899993896,"tf.Tensor(-1.0, shape=(), dtype=float32)",3.288046533
2011-01-31,2011-02-01,283.05,281.9500061,282.5975831,1.099993896,"tf.Tensor(1.0, shape=(), dtype=float32)",0.106066017
